query_id,query_language,query,ground_truth_doc_ids,retrieved_doc_ids,sw_rate,ret_top1_lang
1002650,zh-en,女actress joyce dewitt是什么时候出生的,"[""7259526|en"", ""7259526|es"", ""7259526|zh""]","[""7259526|zh"", ""7996977|zh"", ""7946480|zh"", ""7444477|zh"", ""7272020|zh"", ""8008249|zh"", ""7172434|zh"", ""7460506|zh"", ""7789543|zh"", ""7383399|zh""]",0.4444444444444444,zh
1002653,zh-en,tesla是什么时候成立的,"[""7259495|en"", ""7259495|es"", ""7259495|zh""]","[""7259495|zh"", ""7805046|zh"", ""7215843|zh"", ""7122735|zh"", ""7970290|zh"", ""7493329|zh"", ""7809505|zh"", ""7787846|zh"", ""7493328|zh"", ""7821669|zh""]",0.16666666666666663,zh
1002700,zh-en,define ttp,"[""7085279|en"", ""7085279|es"", ""7085279|zh""]","[""7085279|en"", ""7794153|en"", ""7550961|en"", ""1317213|en"", ""7085279|es"", ""7794153|es"", ""7579416|en"", ""804081|en"", ""7189225|en"", ""4071319|en""]",0.5,en
1002710,zh-en,define trochaic,"[""7259359|en"", ""7259359|es"", ""7259359|zh""]","[""7259359|en"", ""7162574|en"", ""4969080|en"", ""7082666|en"", ""7308987|en"", ""7845452|en"", ""7938408|en"", ""7570119|en"", ""7226212|en"", ""7790065|en""]",0.5,en
1002713,zh-en,ruby bridges是什么时候born的,"[""7259336|en"", ""7259336|es"", ""7259336|zh""]","[""7259336|zh"", ""7642166|zh"", ""7610327|zh"", ""7826444|zh"", ""7799663|zh"", ""7272020|zh"", ""7739661|zh"", ""7731333|zh"", ""7730141|zh"", ""7383399|zh""]",0.1428571428571429,zh
100272,zh-en,cost accounting standards board regulations,"[""7387270|en"", ""7387270|es"", ""7387270|zh""]","[""7387270|en"", ""7387270|es"", ""7641820|en"", ""7164681|en"", ""7105895|en"", ""7164681|es"", ""7641820|es"", ""7376654|en"", ""7176679|en"", ""7993503|en""]",1.0,en
1002736,zh-en,define转译,"[""7259271|en"", ""7259271|es"", ""7259271|zh""]","[""7259271|zh"", ""7242846|zh"", ""7323888|zh"", ""7195711|zh"", ""7254843|zh"", ""7552122|zh"", ""7946629|zh"", ""7982007|zh"", ""6321362|zh"", ""7244955|zh""]",0.5,zh
1002737,zh-en,Power Rangers什么时候在欧洲released,"[""7259260|en"", ""7259260|es"", ""7259260|zh""]","[""7259260|zh"", ""7260903|zh"", ""7259912|zh"", ""7529532|zh"", ""7255418|zh"", ""7956187|zh"", ""7772428|zh"", ""7260852|zh"", ""7333719|zh"", ""7927438|zh""]",0.1428571428571429,zh
1002750,zh-en,朱利叶斯·凯撒在罗马被killed在哪里,"[""943349|en"", ""943349|es"", ""943349|zh""]","[""943349|zh"", ""7852844|zh"", ""7231993|zh"", ""7923214|zh"", ""7470240|zh"", ""3045169|zh"", ""7985069|zh"", ""7923213|zh"", ""7289601|zh"", ""7121647|zh""]",0.11111111111111116,zh
1002761,zh-en,pericles funeral oration是什么时候written的,"[""7259222|en"", ""7259222|es"", ""7259222|zh""]","[""7259222|zh"", ""7123539|zh"", ""7869456|zh"", ""7873211|zh"", ""7610327|zh"", ""7794313|zh"", ""7860466|zh"", ""7939513|zh"", ""7962709|zh"", ""7508806|zh""]",0.5555555555555556,zh
1002842,zh-en,rogers neighborhood什么时候第一次播出？,"[""7259101|en"", ""7259101|es"", ""7259101|zh""]","[""7259101|zh"", ""7767788|zh"", ""7847273|zh"", ""7335516|zh"", ""7247683|zh"", ""201838|zh"", ""7258738|zh"", ""7897233|zh"", ""7311236|zh"", ""7826444|zh""]",0.4285714285714286,zh
1002850,zh-en,钢铁侠是什么时候written的,"[""7259081|en"", ""7259081|es"", ""7259081|zh""]","[""7259081|zh"", ""7896531|zh"", ""7442703|zh"", ""7934813|zh"", ""7258894|zh"", ""7336977|zh"", ""7882134|zh"", ""7260342|zh"", ""7856053|zh"", ""7445896|zh""]",0.1428571428571429,zh
1002855,zh-en,define透皮,"[""7259064|en"", ""7259064|es"", ""7259064|zh""]","[""7259064|zh"", ""7655993|zh"", ""7165664|zh"", ""7637908|zh"", ""7519834|zh"", ""7901803|zh"", ""7343427|zh"", ""7379709|zh"", ""7490543|zh"", ""7668437|zh""]",0.5,zh
1002889,zh-en,约翰·特·斯科普斯什么时候trial,"[""7258921|en"", ""7258921|es"", ""7258921|zh""]","[""7258921|zh"", ""4779212|zh"", ""7120205|zh"", ""8003509|zh"", ""7728998|zh"", ""7856053|zh"", ""7859065|zh"", ""7351140|zh"", ""7840719|zh"", ""7231993|zh""]",0.125,zh
1002902,zh-en,约翰·赫西的book 《 广岛 》 是什么时候写的,"[""7258894|en"", ""7258894|es"", ""7258894|zh""]","[""7258894|zh"", ""7810625|zh"", ""7708831|zh"", ""7442703|zh"", ""7610327|zh"", ""7275661|zh"", ""7856053|zh"", ""157342|zh"", ""7947017|zh"", ""7291031|zh""]",0.09999999999999998,zh
1002911,zh-en,define trammel,"[""7258880|en"", ""7258880|es"", ""7258880|zh""]","[""7258880|en"", ""155033|en"", ""373249|en"", ""7766664|en"", ""5733280|en"", ""7493086|en"", ""6786974|en"", ""7567137|en"", ""7258880|es"", ""7825846|en""]",0.5,en
1002979,zh-en,movie crocodile dundee在哪里拍摄的？,"[""2773487|en"", ""2773487|es"", ""2773487|zh""]","[""7262837|zh"", ""7724672|zh"", ""7765502|zh"", ""7747666|zh"", ""7905651|zh"", ""7316175|zh"", ""2773487|zh"", ""7247747|zh"", ""7964304|zh"", ""7724670|zh""]",0.4285714285714286,zh
1002994,zh-en,杭州是什么时候established的,"[""7258752|en"", ""7258752|es"", ""7258752|zh""]","[""7258752|zh"", ""7787203|zh"", ""7474385|zh"", ""7487327|zh"", ""7851203|zh"", ""157342|zh"", ""409338|zh"", ""7245028|zh"", ""7224371|zh"", ""7308476|zh""]",0.16666666666666663,zh
1003000,zh-en,什么时候在nh built了grenier场,"[""7258738|en"", ""7258738|es"", ""7258738|zh""]","[""7825091|zh"", ""7258738|zh"", ""7606631|zh"", ""7262540|zh"", ""7509891|zh"", ""7883577|zh"", ""7259101|zh"", ""7774337|zh"", ""7939551|zh"", ""7290474|zh""]",0.125,zh
1003021,zh-en,etrade是什么时候established的,"[""7258627|en"", ""7258627|es"", ""7258627|zh""]","[""7258627|zh"", ""7308476|zh"", ""7259727|zh"", ""7258588|zh"", ""7405578|zh"", ""7289572|zh"", ""7197845|zh"", ""7849778|zh"", ""7927273|zh"", ""7715053|zh""]",0.16666666666666663,zh
1003029,zh-en,欧洲的newgate prison在哪里,"[""7947373|en"", ""7947373|es"", ""7947373|zh""]","[""7947373|zh"", ""7764365|zh"", ""7230482|zh"", ""7230488|zh"", ""7889359|zh"", ""7926561|zh"", ""7095246|zh"", ""7405441|zh"", ""3045169|zh"", ""7739661|zh""]",0.4285714285714286,zh
1003042,zh-en,安德的游戏是什么时候published的,"[""7258598|en"", ""7258598|es"", ""7258598|zh""]","[""7258598|zh"", ""7259912|zh"", ""7336977|zh"", ""7255418|zh"", ""7902311|zh"", ""7260450|zh"", ""7908617|zh"", ""7528772|zh"", ""7115832|zh"", ""7254922|zh""]",0.125,zh
1003044,zh-en,emtala是什么时候enacted的？,"[""7258588|en"", ""7258588|es"", ""7258588|zh""]","[""7259727|zh"", ""7258588|zh"", ""7658956|zh"", ""7197845|zh"", ""7825971|zh"", ""7774337|zh"", ""7761845|zh"", ""7275759|zh"", ""5355094|zh"", ""7243247|zh""]",0.16666666666666663,zh
1003113,zh-en,Brainpop是什么时候founded的,"[""7258355|en"", ""7258355|es"", ""7258355|zh""]","[""7258355|zh"", ""7529532|zh"", ""7841970|zh"", ""7759848|zh"", ""7880418|zh"", ""7837350|zh"", ""7894601|zh"", ""7260450|zh"", ""7245410|zh"", ""7453119|zh""]",0.16666666666666663,zh
1003202,zh-en,外星人尸检视频什么时候released的,"[""7258214|en"", ""7258214|es"", ""7258214|zh""]","[""7258214|zh"", ""7636646|zh"", ""7161120|zh"", ""7260903|zh"", ""7124670|zh"", ""7255418|zh"", ""7477995|zh"", ""815013|zh"", ""7958623|zh"", ""7115832|zh""]",0.1428571428571429,zh
1003215,zh-en,当两个或多个波浪重叠并combine形成新的波浪时,"[""7258157|en"", ""7258157|es"", ""7258157|zh""]","[""7258157|zh"", ""7526095|zh"", ""7081600|zh"", ""7640184|zh"", ""1727634|zh"", ""4078651|zh"", ""7742417|zh"", ""7239230|zh"", ""7217353|zh"", ""7423979|zh""]",0.07692307692307687,zh
1003230,zh-en,何时开始在kentucky种植园林植物,"[""7258092|en"", ""7258092|es"", ""7258092|zh""]","[""7258092|zh"", ""7367183|zh"", ""7865538|zh"", ""4590299|zh"", ""6093834|zh"", ""7310009|zh"", ""7903597|zh"", ""7636113|zh"", ""4509893|zh"", ""7770539|zh""]",0.16666666666666663,zh
1003326,zh-en,当strain theory开始时,"[""7257833|en"", ""7257833|es"", ""7257833|zh""]","[""7870036|zh"", ""7679611|zh"", ""7251223|zh"", ""7277016|zh"", ""1111525|zh"", ""7908323|zh"", ""1111528|zh"", ""7217405|zh"", ""7938563|zh"", ""7837777|zh""]",0.4,zh
1003327,zh-en,当雨来的song,"[""7257821|en"", ""7257821|es"", ""7257821|zh""]","[""7938563|zh"", ""7637066|zh"", ""7563977|zh"", ""7925649|zh"", ""7892555|zh"", ""7257821|zh"", ""7290694|zh"", ""7355625|zh"", ""7930280|zh"", ""7288784|zh""]",0.4,zh
1003349,zh-en,当乙酰胆碱与受体位点binds时,"[""7257787|en"", ""7257787|es"", ""7257787|zh""]","[""7257787|zh"", ""7507296|zh"", ""7251223|zh"", ""3003239|zh"", ""7943897|zh"", ""7244910|zh"", ""7263327|zh"", ""7705605|zh"", ""7495509|zh"", ""7188001|zh""]",0.1428571428571429,zh
1003360,zh-en,alma estate regeneration,"[""7257713|en"", ""7257713|es"", ""7257713|zh""]","[""7257713|en"", ""7257713|es"", ""7212038|es"", ""7493710|es"", ""7487327|es"", ""7422674|es"", ""7261449|es"", ""7079952|es"", ""7220561|es"", ""7153684|es""]",1.0,en
1003372,zh-en,define属地管辖权,"[""7257597|en"", ""7257597|es"", ""7257597|zh""]","[""7257597|zh"", ""7725135|zh"", ""7202443|zh"", ""7651556|zh"", ""7387317|zh"", ""7282811|zh"", ""1068828|zh"", ""7234933|zh"", ""7655766|zh"", ""7615593|zh""]",0.33333333333333337,zh
1003408,zh-en,junior什么时候应该提交fafsa,"[""7257506|en"", ""7257506|es"", ""7257506|zh""]","[""7257506|zh"", ""7802155|zh"", ""7627440|zh"", ""7294736|zh"", ""7349980|zh"", ""7320992|zh"", ""7474233|zh"", ""7142030|zh"", ""7354280|zh"", ""7337618|zh""]",0.16666666666666663,zh
1003445,zh-en,斯蒂尔·乔·格林born在哪里,"[""7721666|en"", ""7721666|es"", ""7721666|zh""]","[""7095246|zh"", ""7487327|zh"", ""7721666|zh"", ""3045169|zh"", ""588288|zh"", ""7074370|zh"", ""7272020|zh"", ""7120205|zh"", ""7120351|zh"", ""7867789|zh""]",0.16666666666666663,zh
1003482,zh-en,payment时什么是aba号码,"[""7257371|en"", ""7257371|es"", ""7257371|zh""]","[""7555441|zh"", ""7717046|zh"", ""7257371|zh"", ""990933|zh"", ""7417298|zh"", ""7305235|zh"", ""6006927|zh"", ""7103585|zh"", ""7325890|zh"", ""7096850|zh""]",0.16666666666666663,zh
1003487,zh-en,当利比里亚是一个殖民地时，哪个nation将其殖民,"[""7257327|en"", ""7257327|es"", ""7257327|zh""]","[""7257327|zh"", ""7938552|zh"", ""7252402|zh"", ""7081173|zh"", ""7459395|zh"", ""7150209|zh"", ""7253524|zh"", ""7244157|zh"", ""7666813|zh"", ""7736760|zh""]",0.09090909090909094,zh
1003493,zh-en,简·亚当斯born时,"[""7257320|en"", ""7257320|es"", ""7257320|zh""]","[""7257320|zh"", ""7616310|zh"", ""7853562|zh"", ""7695210|zh"", ""7873211|zh"", ""7849570|zh"", ""7601435|zh"", ""7701740|zh"", ""7957869|zh"", ""7794313|zh""]",0.25,zh
1003507,zh-en,定义taxonomical,"[""7257315|en"", ""7257315|es"", ""7257315|zh""]","[""7257315|zh"", ""7497486|zh"", ""7171168|zh"", ""7726781|zh"", ""7610400|zh"", ""7572557|zh"", ""7257216|zh"", ""7699318|zh"", ""7873463|zh"", ""4516454|zh""]",0.5,zh
1003509,zh-en,它是什么时候成为dominican flag的？,"[""7257293|en"", ""7257293|es"", ""7257293|zh""]","[""7257293|zh"", ""6141957|zh"", ""7606631|zh"", ""7291671|zh"", ""7803813|zh"", ""7127783|zh"", ""7493579|zh"", ""7280523|zh"", ""7887243|zh"", ""7938563|zh""]",0.25,zh
1003545,zh-en,define tasset,"[""7257216|en"", ""7257216|es"", ""7257216|zh""]","[""7257216|en"", ""7257216|es"", ""7331921|en"", ""7223259|en"", ""7487931|en"", ""7943242|en"", ""5567480|en"", ""7697613|en"", ""7416894|en"", ""4071319|en""]",0.5,en
1003557,zh-en,泰国什么warm weather和,"[""7257177|en"", ""7257177|es"", ""7257177|zh""]","[""7257177|zh"", ""7094690|zh"", ""7079772|zh"", ""7580379|zh"", ""7412136|zh"", ""7713360|zh"", ""7264543|zh"", ""7108171|zh"", ""6736867|zh"", ""7240355|zh""]",0.6,zh
1003603,zh-en,飞行所需的real身份是什么时候,"[""7257114|en"", ""7257114|es"", ""7257114|zh""]","[""7257114|zh"", ""7400429|zh"", ""7400428|zh"", ""7636646|zh"", ""7165365|zh"", ""7165375|zh"", ""371860|zh"", ""7635888|zh"", ""7349980|zh"", ""2265314|zh""]",0.11111111111111116,zh
1003609,zh-en,下一个守望先锋free周末是什么时候,"[""7257078|en"", ""7257078|es"", ""7257078|zh""]","[""7257078|zh"", ""7840719|zh"", ""7254922|zh"", ""7643846|zh"", ""7256480|zh"", ""7438194|zh"", ""7081268|zh"", ""7256654|zh"", ""7368951|zh"", ""7847653|zh""]",0.11111111111111116,zh
1003623,zh-en,第一次看到chupacabra卡布拉在哪里,"[""2924518|en"", ""2924518|es"", ""2924518|zh""]","[""2924518|zh"", ""7765502|zh"", ""7285054|zh"", ""7247747|zh"", ""7492209|zh"", ""7938563|zh"", ""7774114|zh"", ""1720664|zh"", ""7078672|zh"", ""7640379|zh""]",0.16666666666666663,zh
1003650,zh-en,dodo bird form在哪里,"[""7865163|en"", ""7865163|es"", ""7865163|zh""]","[""7174576|zh"", ""7896317|zh"", ""7095246|zh"", ""7078672|zh"", ""6086617|zh"", ""7660614|zh"", ""354750|zh"", ""7667380|zh"", ""3003239|zh"", ""7467345|zh""]",0.6,zh
1003729,zh-en,governors fee waiver表何时到期？,"[""7256871|en"", ""7256871|es"", ""7256871|zh""]","[""4005338|zh"", ""3860357|zh"", ""7421082|zh"", ""7820904|zh"", ""3844092|zh"", ""7067532|zh"", ""7359458|zh"", ""7166333|zh"", ""3937248|zh"", ""3995031|zh""]",0.5,zh
1003731,zh-en,什么time开始钓鲈鱼最好,"[""7256845|en"", ""7256845|es"", ""7256845|zh""]","[""7256845|zh"", ""7722088|zh"", ""7970512|zh"", ""7563792|zh"", ""2429051|zh"", ""2600355|zh"", ""296069|zh"", ""7223303|zh"", ""1387901|zh"", ""7860235|zh""]",0.16666666666666663,zh
1003737,zh-en,美国第一座清真寺built在哪里？,"[""7794744|en"", ""7794744|es"", ""7794744|zh""]","[""7794744|zh"", ""7204326|zh"", ""5947499|zh"", ""7272979|zh"", ""7720508|zh"", ""201255|zh"", ""7487327|zh"", ""4727535|zh"", ""7233959|zh"", ""7095246|zh""]",0.16666666666666663,zh
1003804,zh-en,一年中什么时候retire最好,"[""7256779|en"", ""7256779|es"", ""7256779|zh""]","[""1580297|zh"", ""7256779|zh"", ""7737778|zh"", ""8009106|zh"", ""7518320|zh"", ""7990813|zh"", ""7367078|zh"", ""7697113|zh"", ""7067759|zh"", ""7369987|zh""]",0.16666666666666663,zh
1003850,zh-en,florida扇贝季节是什么时候,"[""7256698|en"", ""7256698|es"", ""7256698|zh""]","[""7256698|zh"", ""7220685|zh"", ""7093441|zh"", ""2600355|zh"", ""7458783|zh"", ""7847653|zh"", ""7846366|zh"", ""7093996|zh"", ""7151820|zh"", ""7234324|zh""]",0.16666666666666663,zh
1003866,zh-en,什么时候骑落rockies,"[""7256654|en"", ""7256654|es"", ""7256654|zh""]","[""7256654|zh"", ""7884647|zh"", ""7533570|zh"", ""7260903|zh"", ""7088626|zh"", ""7368951|zh"", ""2600355|zh"", ""7840719|zh"", ""7114596|zh"", ""7936377|zh""]",0.6,zh
1003973,zh-en,最古老的human在哪里被发现,"[""7720508|en"", ""7720508|es"", ""7720508|zh""]","[""7720508|zh"", ""7598286|zh"", ""5029589|zh"", ""7611566|zh"", ""7353242|zh"", ""7598283|zh"", ""7320479|zh"", ""7769204|zh"", ""7662910|zh"", ""7820132|zh""]",0.125,zh
1004020,zh-en,马库斯·维普萨尼乌斯什么时候born,"[""7256507|en"", ""7256507|es"", ""7256507|zh""]","[""7858147|zh"", ""7256507|zh"", ""7852844|zh"", ""7631639|zh"", ""7786885|zh"", ""7782982|zh"", ""7642166|zh"", ""7816450|zh"", ""7754853|zh"", ""7942709|zh""]",0.16666666666666663,zh
1004034,zh-en,kirby star allies release date是什么时候,"[""7256480|en"", ""7256480|es"", ""7256480|zh""]","[""7256480|zh"", ""7254922|zh"", ""7256654|zh"", ""7260903|zh"", ""7956187|zh"", ""7255418|zh"", ""7333719|zh"", ""7803318|zh"", ""7234324|zh"", ""7259260|zh""]",0.625,zh
1004049,zh-en,罗密欧与juliet什么时候过生日,"[""7256455|en"", ""7256455|es"", ""7256455|zh""]","[""7256455|zh"", ""7301452|zh"", ""7607918|zh"", ""7832329|zh"", ""7383399|zh"", ""7975382|zh"", ""7605111|zh"", ""7577263|zh"", ""7345826|zh"", ""7701325|zh""]",0.16666666666666663,zh
1004057,zh-en,花园里什么时候有jazz,"[""7256428|en"", ""7256428|es"", ""7256428|zh""]","[""7256428|zh"", ""7375794|zh"", ""7884647|zh"", ""7542951|zh"", ""7294368|zh"", ""7584624|zh"", ""7927273|zh"", ""7681763|zh"", ""7438194|zh"", ""7095246|zh""]",0.19999999999999996,zh
1004079,zh-en,定义标准parallel,"[""7256373|en"", ""7256373|es"", ""7256373|zh""]","[""7196166|zh"", ""7321071|zh"", ""7524378|zh"", ""7644494|zh"", ""8006334|zh"", ""7748280|zh"", ""7258880|zh"", ""7080528|zh"", ""7445448|zh"", ""7676094|zh""]",0.33333333333333337,zh
1004092,zh-en,define stabilizer,"[""7256322|en"", ""7256322|es"", ""7256322|zh""]","[""7256322|en"", ""7087704|en"", ""7153442|en"", ""7993251|en"", ""7959617|en"", ""7748184|en"", ""7996796|en"", ""7217383|en"", ""6519900|en"", ""7203614|en""]",1.0,en
1004171,zh-en,define溅射,"[""7256208|en"", ""7256208|es"", ""7256208|zh""]","[""7256208|zh"", ""7392084|zh"", ""7958596|zh"", ""7206664|zh"", ""5733280|zh"", ""7153442|zh"", ""7086430|zh"", ""8006334|zh"", ""7889414|zh"", ""7748280|zh""]",0.5,zh
1004180,zh-en,什么时候需要dialysis ，肌酐水平是多少,"[""7256193|en"", ""7256193|es"", ""7256193|zh""]","[""7256193|zh"", ""7946465|zh"", ""3133447|zh"", ""7338538|zh"", ""7188001|zh"", ""7172759|zh"", ""7902167|zh"", ""7158937|zh"", ""5755299|zh"", ""2179325|zh""]",0.125,zh
1004194,zh-en,chinese年是什么时候,"[""7256129|en"", ""7256129|es"", ""7256129|zh""]","[""7236174|zh"", ""7256129|zh"", ""7223384|zh"", ""7254546|zh"", ""7083275|zh"", ""7675934|zh"", ""1423560|zh"", ""409338|zh"", ""7910373|zh"", ""4404202|zh""]",0.19999999999999996,zh
1004233,zh-en,greece的癌症日是什么时候,"[""7256069|en"", ""7256069|es"", ""7256069|zh""]","[""7256069|zh"", ""7093109|zh"", ""7233766|zh"", ""409338|zh"", ""7869456|zh"", ""7536347|zh"", ""7652331|zh"", ""7816450|zh"", ""7885706|zh"", ""7824043|zh""]",0.1428571428571429,zh
1004238,zh-en,什么bosses,"[""3440388|en"", ""3440388|es"", ""3440388|zh""]","[""7355625|zh"", ""7162611|zh"", ""7353242|zh"", ""7690521|zh"", ""7682029|zh"", ""7445276|zh"", ""7770763|zh"", ""7677379|zh"", ""7349276|zh"", ""7405441|zh""]",0.6666666666666667,zh
1004240,zh-en,lemon tree什么时候最好,"[""7256015|en"", ""7256015|es"", ""7256015|zh""]","[""7256015|zh"", ""7799632|zh"", ""7405784|zh"", ""7522085|zh"", ""7375298|zh"", ""7367183|zh"", ""8009106|zh"", ""7570939|zh"", ""6093834|zh"", ""7865538|zh""]",0.25,zh
1004248,zh-en,什么时候女人被considered是美洲狮,"[""7255955|en"", ""7255955|es"", ""7255955|zh""]","[""7255955|zh"", ""4161720|zh"", ""7619231|zh"", ""7505500|zh"", ""7303666|zh"", ""7533570|zh"", ""7885553|zh"", ""7901881|zh"", ""7816450|zh"", ""7535439|zh""]",0.1428571428571429,zh
1004251,zh-en,seas cruise ship specs,"[""7255914|en"", ""7255914|es"", ""7255914|zh""]","[""7255914|en"", ""7255914|es"", ""7706254|en"", ""7910757|en"", ""4075673|en"", ""7910757|es"", ""4075673|es"", ""7706254|es"", ""7272724|en"", ""7385882|en""]",1.0,en
1004254,zh-en,iphone 5 c什么时候came out的,"[""7255880|en"", ""7255880|es"", ""7255880|zh""]","[""7255880|zh"", ""7588043|zh"", ""1525908|zh"", ""891268|zh"", ""7916430|zh"", ""2970800|zh"", ""7675542|zh"", ""7124670|zh"", ""7350402|zh"", ""7506366|zh""]",0.33333333333333337,zh
1004255,zh-en,你什么时候ovulate,"[""7255867|en"", ""7255867|es"", ""7255867|zh""]","[""7329792|zh"", ""7518575|zh"", ""3178082|zh"", ""7385379|zh"", ""4227614|zh"", ""7353071|zh"", ""1957660|zh"", ""7722320|zh"", ""7072101|zh"", ""7985399|zh""]",0.25,zh
1004258,zh-en,本·富兰克林born时,"[""1091351|en"", ""1091351|es"", ""1091351|zh""]","[""1091351|zh"", ""7855269|zh"", ""7887660|zh"", ""7315127|zh"", ""7552633|zh"", ""7239093|zh"", ""7586838|zh"", ""7695210|zh"", ""7820089|zh"", ""7336977|zh""]",0.25,zh
1004275,zh-en,弯曲forearm时，肱肌是,"[""7255804|en"", ""7255804|es"", ""7255804|zh""]","[""7255804|zh"", ""7979931|zh"", ""8005840|zh"", ""7555333|zh"", ""7421151|zh"", ""7423038|zh"", ""7533565|zh"", ""7867233|zh"", ""7222302|zh"", ""7699318|zh""]",0.16666666666666663,zh
1004298,zh-en,define solicitor,"[""7255766|en"", ""7255766|es"", ""7255766|zh""]","[""7255766|en"", ""1518421|en"", ""7210590|en"", ""7679813|en"", ""7460655|en"", ""2020679|en"", ""7175989|en"", ""1181125|en"", ""7598541|en"", ""7989022|en""]",1.0,en
1004451,zh-en,solar eclipse在哪里最长,"[""1926203|en"", ""1926203|es"", ""1926203|zh""]","[""7095246|zh"", ""7306335|zh"", ""7607208|zh"", ""7241077|zh"", ""7397022|zh"", ""7827277|zh"", ""7740513|zh"", ""4974648|zh"", ""7599140|zh"", ""7583122|zh""]",0.25,zh
1004493,zh-en,在哪里可以find德拉肯斯堡？,"[""7901615|en"", ""7901615|es"", ""7901615|zh""]","[""7266516|zh"", ""7487327|zh"", ""7901615|zh"", ""7404353|zh"", ""7908936|zh"", ""6086617|zh"", ""7265903|zh"", ""7651740|zh"", ""7213082|zh"", ""7661556|zh""]",0.1428571428571429,zh
1004500,zh-en,ioniq插件什么时候上市,"[""7255617|en"", ""7255617|es"", ""7255617|zh""]","[""7255617|zh"", ""7500621|zh"", ""7073109|zh"", ""7094670|zh"", ""7393795|zh"", ""7254922|zh"", ""7619863|zh"", ""7255880|zh"", ""7260887|zh"", ""8000965|zh""]",0.16666666666666663,zh
1004565,zh-en,epcot的美食美酒节什么时候start,"[""7255591|en"", ""7255591|es"", ""7255591|zh""]","[""7255591|zh"", ""7375794|zh"", ""7088575|zh"", ""7568048|zh"", ""7884647|zh"", ""7827918|zh"", ""7604742|zh"", ""7083275|zh"", ""7847653|zh"", ""7142140|zh""]",0.125,zh
1004722,zh-en,define shifting cultivation,"[""7255437|en"", ""7255437|es"", ""7255437|zh""]","[""7255437|en"", ""3192226|en"", ""7973449|en"", ""7548271|en"", ""7756416|en"", ""7402622|en"", ""6182047|en"", ""7234660|en"", ""7224101|en"", ""7211660|en""]",1.0,en
1004740,zh-en,rampage电影什么时候上映,"[""7255418|en"", ""7255418|es"", ""7255418|zh""]","[""7255418|zh"", ""7126663|zh"", ""7316175|zh"", ""7260903|zh"", ""7765190|zh"", ""7772428|zh"", ""7260301|zh"", ""7124670|zh"", ""7624731|zh"", ""7161120|zh""]",0.19999999999999996,zh
1004803,zh-en,Ncaa tourney什么时候开始,"[""7255377|en"", ""7255377|es"", ""7255377|zh""]","[""7969008|zh"", ""7424966|zh"", ""7803318|zh"", ""7847653|zh"", ""7970512|zh"", ""7255591|zh"", ""7255377|zh"", ""7876915|zh"", ""7254864|zh"", ""7886401|zh""]",0.19999999999999996,zh
